['RUK178', 'B738/M-SDFGIJ1LRWY/SB1', 'EGAA', 'EGPH', '25000', 'BLACA P600 TUNSO', 1707471010]
['SHT2G', 'A320/M-SDE3FGHIJ1RWXY/S', 'EGLL', 'EGCC', '18000', 'UMLAT T418 WELIN T420 ELVOS', 1707509055]
['KLM732', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGLL', 'EHAM', '29000', 'BPK Q295 BRAIN M197 REDFA', 1707508821]
['NAX345', 'B738/M-VGDW/C', 'EGLL', 'EHAM', '29000', 'BPK Q295 BRAIN M197 REDFA', 1707507458]
['IBE31BH', 'A20N/M-VGD/A', 'EGLL', 'LEMD', '36000', 'GOGSI N621 SAM M195 MARUK N621 LELNA ARE NOVAN DELOG UN864 NONTU', 1707510310]
['BAW780F', 'A320/M-SDE3FGHIJ1RWXY/S', 'EGLL', 'ESSA', '37000', 'BPK7F BPK Q295 PAAVO M604 LARGA DCT SOPTO DCT RERPA N866 AAL DCT DETSO N873 ARS T317 ELTOK ELTOK7M', 1707509617]
['BAW596', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGLL', 'LIPZ', '32000', 'DET L6 DVR L10 RINTI UL10 LESDO UL15 NEBAX UT407 BLM DCT GERSA Z50 RESIA P131 ADOSA L612 ALBET', 1707509831]
['VIR250', 'A339/H-SADE1E2E3GHIJ1J3J5M1P2RWXY/LB2D1', 'EGLL', 'ZSPD', '23000', 'DET2F DET L6 DVR/N0471F350 L9 KONAN UL607 KOK DCT MATUG DCT AMASI DCT BOMBI DCT TENLO DCT DEXIT DCT MAREG DCT ALAMU DCT BUDOP/K0872F350 DCT UDROS/N0463F370 UM859 KARDE UN644 ROLIN DCT TETRO DCT BARAD M747 SUBUT T916 LEYLA N161 GASBI/K0857F370 N161 RITET/K0845F390 N161 SARIN/K0846S1190 A368 FKG W188 GOVSA W66 DKO/K0863S1250 W64 NUTLO B208 CGO W129 KAMDA W128 FYG B208 HFE R343 SASAN SAS81A', 1707513967]
['BAW308', 'A320/M-SDE3FGHIRWY/LB1', 'EGLL', 'LFPG', '25000', 'MAXIT Y803 MID UL612 BOGNA DCT HARDY UM605 BIBAX', 1707511749]
['BAW121W', 'A320/M-VGDW/C', 'EGLL', 'EDDF', '37000', 'DET L6 DVR UL9 KONAN UL607 SPI T180 NIVNU/N0424F230 T847 IMCOM IMCOM1B', 1707513134]
['VIR7B', 'A35K/H-SDE2E3GHIJ1J3J4J5LM1ORWXY/LB1D1', 'EGLL', 'KLAX', '36000', 'CPT L9 BIBPE DCT BUCGO DCT FELCA DCT NICXI DCT BAKUR DCT PIKIL DCT RIKAL DCT YWK DCT VBI DCT GFK DCT DPR DCT MBW DCT RIFMN DCT EEVUN Q73 HAKMN', 1707518913]
['EWG231', 'A319', 'EGLL', 'EDDH', '39000', 'EGLL/27L BPK7G BPK Q295 SOMVA DCT MAVAS DCT ANDIK DCT AKZOM M105 OPJOT T907 MUBZI T903 RIBSO RIBS2D EDDH/15', 1707512710]
['BAW342', 'A320/M-VGDW/C', 'EGLL', 'EDDF', '39000', 'DET2G DET L6 DVR UL9 KONAN UL607 SPI T180 NIVNU T847 IMCOM DCT', 1707513312]
['BAW5', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'EGLL', 'RJTT', '33000', 'DET L6 DVR L9 KONAN UL607 KOK DCT MATUG DCT GUBAX DCT BOREP DCT ENITA DCT PEPIK DCT BALAP/N0490F350 DCT NARKA DCT DENAK DCT DINRO/K0906F350 DCT UDROS/N0488F350 UN743 GAKSU UN644 ROLIN N644 TETRO DCT BARAD M747 SUBUT T916 LEYLA N161 GASBI/K0900F350 N161 ABDUN/K0889F370 N161 SARIN/K0885S1130 A368 FKG W188 GOVSA W66 DKO/K0895S1190 W69 HUR B339 LADIX W34 VAPGU W100 ORAVA W201 UNSEK A326 DONVO G597 AGAVO/N0494F390 Y644 EGOBA G597 LANAT Y71 XAC', 1707514475]
['BAW27', 'B789/H-SADE1E2E3FGHIJ3J4J5J6LM1M2OP2RWXY/LB1D1', 'EGLL', 'VHHH', '23000', 'DET2G DET L6 DVR/N0488F350 UL9 KONAN UL607 KOK DCT MATUG DCT AMASI DCT BOMBI DCT DETEV DCT DINKU/N0485F310 L603 BESNI/N0487F350 L603 OLETU DCT GOMIG DCT GOTAR DCT BABIT DCT TADAM DCT NISVA/K0902F350 DCT UDROS/N0484F350 UN743 GAKSU UN644 FALAZ/N0481F370 UN644 ROLIN DCT TETRO DCT BARAD M747 LUSAL N199 RASAM L88 METKA B476 DARVA/K0885F370 B116 OGOLI N193 SR L163 TISIB L141 KAMUD/K0882S1130 W186 ISBEB/K0889S1190 W186 SADAN Y1 OMBON B330 KWE W181 DUDIT A599 POU R473 SIERA SIERA6B', 1707514689]
['BAW902N', 'A320/M-SDE3FGHIRWY/LB1', 'EGLL', 'EDDF', '37000', 'DET L6 DVR UL9 KONAN UL607 SPI T180 NIVNU T847 IMCOM IMCOM1A', 1707515437]
['SHT17A', 'A20N', 'EGLL', 'EGNM', '27000', 'BPK7G BPK N16 BKY T999 OTBED Y70 BATLI LBA', 1707514268]
['BAW924', 'A320/M-SDE3FGHIRWY/LB1', 'EGLL', 'EDDN', '23000', 'DET L6 DVR/N0439F350 UL9 KONAN UL607 FERDI DCT MATUG DCT GUBAX DCT ETOLU Z723 KOMIB T193 ERTES', 1707515674]
['BAW11', 'B789/H-VGDW/C', 'EGLL', 'WSSS', '39000', 'DET L6 DVR/N0485F370 L9 KONAN UL607 KOK DCT LNO DCT MATUG DCT AMASI DCT BOMBI DCT TENLO DCT DEXIT DCT PESAT DCT TEGRI/K0883F370 DCT ARTAT/N0474F390 UP975 EZS UL614 OTKEP UM688 SIDAD P975 SESRU M677 OBNET DCT TONVO P307 PURNI/N0488F410 P307 PARAR N571 GUNIP M630 NIREN Y511 TOPOR A464 ARAMA ARAMA1A', 1707517601]
['FBX144', 'A320/M-SDE3FGHIRWY/LB1', 'EGLL', 'EGPH', '32000', 'UMLAT T418 WELIN T420 TNT UN57 POL UN601 INPIP', 1707517780]
['AAL105', 'B77W/H-VGDW/C', 'EGLL', 'KJFK', 'FL360', 'CPT3G CPT BCN STU SHA 5316N 5325N 5333N 5242N 5050N 4857N 4664N BGR J49 FRIAR ENE.PARCH3', 1707517993]
['FBX144R', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGLL', 'EGPH', '36000', 'UMLAT T418 WELIN T420 TNT UN57 POL UN601 INPIP', 1707517899]
['BAW386', 'A321/M-SDE3FGHIRWY/LB1', 'EGLL', 'EBBR', '23000', 'DET Q70 KOK', 1707518110]
['QFA44CW', 'B789', 'EGLL', 'YPDN', '35000', 'BPK Q295 BRAIN P44 RATLO M197 REDFA L620 TACHA DCT GMH DCT MASEK L604 SULUS Z650 VEMUT DCT PEPIK DCT BALAP DCT PARAK DCT DONIV DCT UTEKA/K0909F350 DCT GOGAR DCT GRN Q27 ARTAT/N0489F350 P975 ERMUP UP975 ERGUN UL124 BONAM G781 TUDNU L124 OTENA G208 GETOB L124 ZAJ G208 PAROT J7 TRN W154 DHN B411 GIBAB L333 SOKAM UL333 SERKA B466 KALAT G452 RK P628 VIKIT Z8 ABVUL Z9 UUD L518 PRA A791 BPL W140 RRP W66 IKOSI N895 PTN P646 BETNO G463 BKK N891 RYN R334 SAKDA Y16 PNH N506 ELMOP R468 SAPEN/K0943F350 R468 TSH M768 MOXON/N0511F350 M768 ANUPA', 1707521493]
['VIR70', 'A346/H-SDE2E3FGHIJ3J4J5M1RWXY/LB1D1', 'EGLL', 'TBPB', '24000', 'CPT L9 BUCGO/N0473F340 DCT FELCA DCT OFSOX DCT SLANY DCT LUNIG DCT MALOT/M082F350 NATJ NICSO/N0467F360 DCT GRUPI/M081F360 DCT CARAC M201 DRYED/M081F380 M201 ATUGI DCT ONGOT/M081F370 L453 BOREX/M081F390 L453 LAMER/N0465F380 L464 CERDA/N0464F390 L451 ELMUC Y585 UTAHS DCT GABAR UG633 ANU DCT BGI', 1707521313]
['VIR384T', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'EGLL', 'VRMM', '23000', 'DET L6 DVR/N0489F370 L9 KONAN UL607 FERDI DCT LIRSU DCT LALMI DCT ABTAL DCT LATLO DCT OBEDI DCT CEPRA DCT PODET DCT VABEK/N0479F390 UL603 OLOTA DCT DISOR UL608 FSK UG18 MES UL609 RDS UL995 VANZA DCT LAKTO L560 SERMA L550 KARIK B411 ULINA UB411 DEESA Y415 TAMRO N318 DASVA N685 KAPAX/N0492F410 N685 TOSNA/N0499F350 N685 KAPUM N318 LABRI/N0491F410 N318 TOLDA P570 KITAL L894 ELBET ELBET1A', 1707520116]
['UPS7LM', 'B748/H-VGDW/C', 'EGLL', 'MMMX', '34000', 'GOGSI N621 EVTES N514 ADKIK DCT PEWBI DCT MOPAT DCT ADARA/M086F340 DCT 51N020W 50N030W 49N040W 48N050W DCT NICSO/N0493F340 N236A ALLEX DCT ENE Q480 BAF Q448 PTW J48 CSN DCT FANPO Q40 NIOLA DCT MEI J22 MCB DCT TBD M345 AXEXO UM345 PAZ UT154 ENAGA ENAGA2B', 1707520358]
['AMX008', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'EGLL', 'MMMX', '40000', 'GASGU N514 ADKIK DCT FONZU DCT LEDGO DCT DOGAL/M086F360 DCT ALLRY/N0490F360 DCT YGP/N0493F380 DCT CEFOU DCT SIMTO Q812 OBTEK DCT YQB DCT YUL DCT SYR DCT EWC DCT FLM/N0486F400 DCT BNA DCT MEI J22 MCB DCT TBD M345 AXEXO UM345 PAZ UT154 ENAGA ENAGA2B', 1707520506]
['BAW8GT', 'A320/M-SDE3FGHIJ1RWXY/S', 'EGLL', 'ESGG', '37000', 'BPK Q295 SOMVA DCT MAVAS DCT GOTEX N873 LOBBI', 1707520026]
['BAW3ET', 'A21N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGLL', 'EHAM', '25000', 'BPK Q295 BRAIN M197 REDFA', 1707520655]
['SHT2G', 'A20N/M-SDGIJ1LRWXY/SB1', 'EGLL', 'EGCC', '16000', 'UMLAT1F UMLAT T418 WELIN T420 ELVOS ELVOS1M', 1707521615]
['BAW998', 'A320/M-VGDW/C', 'EGLL', 'EDDK', '23000', 'DET L6 DVR/N0437F270 L9 KONAN/N0385F190 L607 LNO M170 KENUM/N0349F130 T862 DEPOK DEPOK1V', 1707522634]
['KAC105', 'A339/H-VGDW/C', 'OKKK', 'EGLL', '36000', 'RALKA4F RALKA DCT TASMI UL602 GADSI DCT KODAV DCT RESAK DCT SEPTU DCT NAMDI DCT OTALO DCT VUSEB DCT ROXOP DCT NINVA DCT SRT DCT RENGI DCT EBEDI DCT ODALI DCT NELPO DCT APVAS DCT EKSUK DCT ODMAX DCT NEGEM/K0869F360 L852 KOMAN/N0470F360 DCT DEGET/N0466F380 DCT ABETI DCT TAGAS DCT RENKA L610 STAUB/N0474F240 L610 INBED DCT BOMBI DCT ADKUV DCT SOGRI L608 LOGAN LOGAN2H', 1707448742]
['DAL58', 'A339/H-SADE1E2E3GHIJ1J3J5M1P2RWXY/LB2D1', 'KBOS', 'EGLL', '37000', 'CELTK7 CELTK DCT FRILL DCT KANNI N317A ELSIR/M082F390 NATU GISTI/N0472F390 DCT EVRIN DCT INFEC DCT JETZI DCT AMFUL DCT OCTIZ P2 SIRIC', 1707450362]
['DAL16', 'B78X/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'KDTW', 'EGLL', '38000', 'HHOWE3 LNCON DCT JHW DCT SYR DCT BTV DCT MIILS N329B ELSIR/M084F380 NATU GISTI/N0480F380 DCT EVRIN DCT INFEC DCT JETZI DCT AMFUL P2 SIRIC', 1707461222]
['BAW12', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'WSSS', 'EGLL', '34000', 'AKOMA DCT AKMET DCT AROSO Y513 KALIL Y504 GUNIP N571 VATMO/N0506F360 N571 VIRAM G208 BBB M638 KARKU P518 PG L124 KEBUD L713 SODOK T216 DAR L125 ROVAD/N0488F380 L125 BUDED L333 DASIS UR660 ERZ UW704 CRM UL746 ODERO/K0895F380 DCT LUGEB/N0483F380 DCT DEGET DCT BEGLA DCT DEXIT DCT INBED DCT BOMBI DCT ADKUV DCT NIK/N0447F180 L179 KEGIT/N0494F380 L608 SASKI/N0500F320 L608 LOGAN', 1707486421]
['BER344Z', 'A320/M-SDE3FGHIRWY/LB1', 'EDLP', 'EGLL', '30000', 'HMM8W HMM L602 FLEVO L980 LOGAN LOGAN2H', 1707443223]
['BCS35P', 'A306/H-SDE3FGHIRWY/LB1', 'LIMC', 'EGLL', '34000', 'AOSTA DCT ORSUD DCT MOLUS DCT GILIR UN853 PENDU UL47 IXILU UN853 IBERA N853 DIK M624 BUB L608 SASKI/N0461F320 L608 LOGAN', 1707449372]
['BAW957', 'A320/M-SDE3FGIJ1KRWXY/SB1', 'EDDV', 'EGLL', '36000', 'VAXEV1Y VAXEV Y347 OBIBI DCT TENLI DCT ODVIL DCT ABNED L980 LOGAN LOGAN2H', 1707453931]
['JAL41', 'B789/H-VGDW/C', 'RJTT', 'EGLL', '35000', 'DCT OPPAR DCT UTIBO Y803 POROT A590 PASRO/M083F350 A590 POWAL DCT OPAKE/N0480F350 R338 MARCC DCT JUJXI DCT OMEKA/N0485F370 DCT 81N120W DCT 82N100W DCT 82N080W DCT 82N060W/M084F370 DCT 80N040W/M084F390 DCT 74N020W DCT 65N010W DCT MATIK/N0466F390 DCT BESGA DCT ELBUS UL612 LAKEY DCT NUGRA', 1707459121]
['BAW250', 'B789/H-VGDW/C', 'SCEL', 'EGLL', '36000', 'DONTI6A DONTI Q802 TENUT UQ802 SIRAM UL300 TEMOR/N0496F370 UM527 AKTOR DCT GBR DCT AKPEP DCT TINBA/N0492F380 UL793 LOGON/N0493F370 UL793 DAVEX/N0489F390 UL216 MIQ UN779 TOSOS/N0490F380 UM414 KIKER/N0488F390 DCT OBIKE/M084F390 M576 RKDIA DCT 26N055W 30N050W 39N040W 43N030W/M084F410 46N020W DCT OMOKO DCT GUNSO DCT GAPLI/N0485F410 DCT SIDDI DCT DAWLY DCT ELRIP DCT OTMET DCT', 1707458912]
['BAW855', 'A320/M-VGDW/C', 'LKPR', 'EGLL', '36000', 'VENOX DCT DEKOV Y621 ESLOR M748 BOLBO DCT MAG Z92 ABGUS DCT HMM DCT ODVIL DCT ABNED L980 LOGAN', 1707466832]
['UAL929', 'B789/H-VGDW/C', 'KORD', 'EGLL', '31000', 'RAYNR BRTMN TAAYZ PETTY SSM 4900N/08000W 5500N/07000W TEALS AVUTI 5800N/05000W 5800N/04000W 5800N/03000W 5600N/02000W RESNO NETKI NIBOG KELLY L10 WAL UY53 NUGRA NUGRA1H', 1707462212]
['BAW997', 'A320/M-SDE3FGHIJ1RWXY/S', 'EDDK', 'EGLL', '32000', 'NVO2F NVO Y868 SOGRI L608 LOGAN LOGAN2H', 1707470252]
['SAS152', 'A320/M-VGDW/C', 'EDDH', 'EGLL', '38000', 'WSN4C WSN N125 EEL N872 PAM L980 LOGAN', 1707470433]
['BAW393', 'A20N/M-VGDW/C', 'EBBR', 'EGLL', '22000', 'HELEN L179 COA L608 LOGAN', 1707470673]
['EWG5MT', 'A320/M-VGDW/C', 'EDDK', 'EGLL', '24000', 'NVO2W NVO Y868 MAPAD/N0441F320 Y868 SOGRI L608 LOGAN', 1707469264]
['XAN135X', 'A320/M-VGDW/C', 'ENBR', 'EGLL', '37000', 'TUXIL DCT ZOL DCT ATNAK/N0445F380 DCT TIPAN N866 BUKUT P7 BARMI', 1707475923]
['SAS306', 'A320/M-SDE3FGHIRWY/LB1', 'LHBP', 'EGLL', '36000', 'GILEP DCT ZOLKU DCT ABETI DCT RENKA L610 MAMOR DCT ADKUV DCT HELEN L179 SASKI L608 LOGAN', 1707478711]
['BAW811C', 'A320/M-SDE3FGHIRWY/LB1', 'EKCH', 'EGLL', '38000', 'LANGO DCT ABNED L980 LOGAN', 1707472592]
['URO13WX', 'A346/H-SDE2E3FGHIJ3J4J5M1RWXY/LB1D1', 'ENEV', 'EGLL', '40000', 'AMIMO Z156 GUBAV Z101 SVA M604 DANKO P850 GOLUM N866 UPGAS DCT TIPAN N866 BUKUT P7 BARMI', 1707479251]
['EWG24CF', 'A320/M-SDE3FGHIRWY/LB1', 'EDDS', 'EGLL', '18000', 'ROTWE5B ROTWE Y126 LUPEN V17 OBORN/N0445F340 UM164 ROTSI UL613 DIDOR UT10 ALESO', 1707473912]
['XAN426', 'B738', 'ENBR', 'EGLL', '36000', 'TUXIL3D TUXIL DCT ZOL/N0447F360 DCT ATNAK DCT TIPAN/N0455F380 N866 BUKUT P7 BARMI BARMI1H', 1707476163]
['EIN38A', 'A21N/M-TU/N', 'EINN', 'EGLL', '33000', 'ABAG3G ABAGU ENJEX AVZAC INFEC JETZI AMPUL OCTIZ P2 SIRIC SIRIC1H', 1707474604]
['VIR26Q', 'B789/H-SDE3GHIJ1J2J3J4J5M1P2RWXYZ/LB2D1G1', 'KJFK', 'EGLL', '39000', 'N0484F390 DCT BETTE DCT ACK/N0491F410 DCT DOVEY/M084F410 DCT 42N060W DCT 44N050W DCT 45N040W DCT 47N030W DCT 49N020W DCT SOMAX DCT ATSUR DCT LULOX/N0477F410 DCT SIDDI DCT DAWLY DCT ELRIP DCT OTMET', 1707493471]
['EWG8V', 'A320/M-SDE3FGHIRWY/LB1', 'EDDH', 'EGLL', '38000', 'WSN4C WSN N125 EEL N872 PAM L980 LOGAN', 1707476733]
['BAW242', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'MMMX', 'EGLL', '35000', 'IKLAN2B IKLAN UT140 TAM UM575 CLONN DCT TBD DCT SJI Q56 CATLN DCT MGM/N0488F370 DCT GSU DCT SPA DCT RBV DCT RIFLE DCT ACK DCT KANNI N317A ELSIR/M085F390 NATU GISTI/N0486F390 DCT WTD DCT ENJEX DCT AVZAC DCT INFEC DCT JETZI DCT AMFUL DCT OCTIZ P2 SIRIC', 1707480723]
['BAW1333', 'A320/M-SDE3FGHIJ1KRWXY/S', 'EGNT', 'EGLL', '23000', 'DCT NATEB P18 GASKO P16 RIBEL/N0420F250 UP16 CROFT/N0433F270 DCT NUGRA DCT', 1707478291]
['BAW127', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'EGPH', 'EGLL', '39000', 'GOSAM P600 FENIK L612 ELBUS UL612 LAKEY DCT NUGRA', 1707477545]
['KLM1007', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EHAM', 'EGLL', '24000', 'IDRID L980 LOGAN', 1707478983]
['AEE6AV', 'A21N/M-VGD/A', 'LGAV', 'EGLL', '36000', 'KOR UL53 GARTA UV60 YNN UL611 TUMBO OVVER RODON NERRA VEKEN ERKIR BABEG LIRSU DENUT L608 LOGAN', 1707490471]
['KLM1214', 'B737', 'EHAM', 'EGLL', '26000', ' VALKO3S IDRID L980 LOGAN LOGAN2H', 1707477731]
['SHT9J', 'A320/M-SDE3FGHIRWY/LB1', 'EGPH', 'EGLL', '33000', 'GOSAM P600 FENIK L612 ELBUS UL612 LAKEY DCT NUGRA', 1707482073]
['BAW812', 'A320/M-SDE3FGHIRWY/LB1', 'EKCH', 'EGLL', '36000', 'LANGO DCT ABNED L980 LOGAN', 1707485791]
['SHT9Q', 'A320/M-VGDW/C', 'EGPH', 'EGLL', '33000', 'GOSAM P600 FENIK L612 ELBUS UL612 LAKEY DCT NUGRA', 1707483453]
['UAL22E', 'B764/H-SDE3FGHIM3RWXY/LB1', 'EDDK', 'EGLL', '24000', 'NVO2P NVO Y868 MAPAD/N0498F280 Y868 SOGRI L608 LOGAN', 1707483694]
['BAW56', 'B789/H-VGDW/C', 'FAOR', 'EGLL', '37000', 'NESAN1A NESAN UQ40 EVIPI UQ16 ETMIT UM214 OKLAP/N0500F360 UM214 APOSO/N0494F380 UM214 RAPOL UA607 DIR UB730 RAKOM/N0487F400 UB730 DJA UA605 CSO UR978 KAMER UM998 BALEN UN854 ETREK UM976 MOPEM DCT CACHI DCT AVLON UM976 ABNUR UT10 ALESO', 1707483213]
['SAS43A', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'ENGM', 'EGLL', '38000', 'VIPPA DCT LINVI L39 GOLUM N866 UPGAS DCT TIPAN N866 BUKUT P7 BARMI', 1707488882]
['SAS306', 'A320', 'LHBP', 'EGLL', '36000', 'GILEP DCT ZOLKU DCT ABETI DCT RENKA L610 MAMOR DCT ADKUV DCT HELEN L179 SASKI L608 LOGAN', 1707480156]
['ROT391Z', 'A318/M-SDE3FGHIRWY/LB1', 'LROP', 'EGLL', '38000', 'SOKRU DCT DEGET DCT BEGLA DCT DEXIT DCT INBED DCT BOMBI DCT ADKUV DCT SOGRI DCT DENUT L608 LOGAN', 1707494552]
['SAS1214', 'A20N', 'EKCH', 'EGLL', '38000', 'LANGO1A LANGO DCT ABNED L980 LOGAN LOGAN2H', 1707489004]
['UKV158', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGCC', 'EGLL', '19000', 'LISTO L612 HON', 1707485913]
['BAW8', 'B789/H-VGDW/C', 'RJTT', 'EGLL', '33000', 'OPPAR DCT UTIBO Y803 POROT A590 PUTER/N0498F340 A590 POXED/N0499F350 A590 POWAL DCT OPAKE R338 MARCC/N0493F370 DCT JUJXI DCT OMEKA DCT 81N120W 82N100W/N0486F390 82N080W 82N060W/M085F390 80N040W 74N020W 65N010W DCT MATIK/N0480F410 DCT BESGA DCT ELBUS UL612 LAKEY DCT NUGRA', 1707484294]
['KLM57A', 'B738/M-VGDW/C', 'EHAM', 'EGLL', '24000', 'N0408F240 IDRID L980 LOGAN LOGA2H', 1707490111]
['SHT3P', 'A320', 'EGCC', 'EGLL', '19000', ' LIST2S LISTO L612 HON HON1H EGLL/27L', 1707485073]
['BAW3ZL', 'A320/M-SDFGHIJ1RWXY/S', 'LSZH', 'EGLL', '34000', 'VEBIT T51 LASUN T14 LUMEL T10 TORPA UT10 RLP UL613 KOTUN ABNUR/N0447F360 UT10 ALESO', 1707487984]
['BAW71FJ', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'LSZH', 'EGLL', '38000', 'VEBIT T51 LASUN T14 LUMEL T10 TORPA UT10 RLP UL613 KOTUN DCT ABNUR UT10 ALESO', 1707487144]
['DLH1LT', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EDDM', 'EGLL', '38000', 'GIVMI6E GIVMI Y101 INBED DCT REKDI DCT LOHRE DCT ADKUV DCT DENUT L608 LOGAN', 1707489632]
['ROT306', 'B737/M-SDE2E3FGHIRWXY/LB1', 'EGPH', 'EGLL', '25000', 'GOSAM DCT FENIK L612 ELBUS/N0445F370 UL612 LAKEY DCT NUGRA', 1707490262]
['BAW575', 'A320/M-SDE3FGIJ1KRWXY/SB1', 'LIML', 'EGLL', '36000', 'PEPAG N851 ROLSA DCT LOKTA DCT TEDGO/N0444F380 DCT LIRSU DCT LNO N852 TERLA L608 LOGAN', 1707491853]
['IBE3162', 'A333/H-SDE3GHIJ2J3J5M1RVWXY/LB2D1', 'LEMD', 'EGLL', '34000', 'SIE UN858 DGO/N0455F380 UN867 NENEM DCT YURZI DCT ERIGA/N0436F340 DCT REVTU UP87 ROXOG', 1707491463]
['EZY257', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGGD', 'EGLL', '17000', 'HAWFA L607 YORQI N21 CAWZE P2 SIRIC', 1707487354]
['BAW903U', 'A320/M-SDE3FGHIRWY/LB1', 'EDDF', 'EGLL', '36000', 'OBOKA3T OBOKA Z29 TORNU DCT ABNED L980 LOGAN', 1707492782]
['EWG12H', 'A319/M-SDE3FGHIRWY/LB1', 'EDDL', 'EGLL', '32000', 'MODRU1T MODRU Z717 MAS UM617 SOGRI L608 LOGAN', 1707489544]
['VIR130C', 'A346/H-SDE2E3FGHIJ3J4J5M1RWXY/LB1D1', 'KTPA', 'EGLL', '35000', 'BAYPO1 CAMJO Q99 TEEEM Q109 PANDY DCT FLO DCT ORF DCT SIE DCT CCC DCT ORW DCT BOS DCT EBONY DCT ALLRY/M081F370 DCT 51N050W 54N040W 55N030W 55N020W DCT DOGAL/N0468F370 DCT EVRIN DCT JETZI DCT AMFUL DCT OCTIZ/N0418F230 P2 SIRIC', 1707518251]
['OCN3W', 'A339/H-SADE1E2E3GHIJ1J3J5M1P2RWXY/LB2D1', 'EDDK', 'EGLL', '24000', 'NVO2P NVO Y868 MAPAD/N0436F320 Y868 SOGRI L608 LOGAN', 1707491313]
['BAW831S', 'A320/M-SDE3FGHIRWY/LB1', 'EIDW', 'EGLL', '33000', 'PESIT2E PESIT DCT BAKUR SIRIC1H', 1707491046]
['CSA315', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EHAM', 'EGLL', '22000', 'IDRID L980 LOGAN', 1707490774]
['KLM1123', 'A310/H-VRDW/C', 'EHAM', 'EGLL', '24000', 'VALKO5E IDRID L980 LOGAN LOGAN2H', 1707492453]
['DLH1MJ', 'A320/M-SDE3FGHIRWY/LB1', 'EDDM', 'EGLL', '36000', 'GIVMI6Q GIVMI Y101 INBED DCT REKDI DCT LOHRE DCT ADKUV DCT DENUT L608 LOGAN', 1707495484]
['RYR593', 'B738/M-V/N', 'EDDF', 'EGLL', '22000', 'SOBR6P SOBRA Y180 BITBU Y181 DEMUL M624 BUB L608 LOGAN LOGA2H', 1707496773]
['BAW901U', 'A320/M-SDE3FGHIRWY/LB1', 'EDDF', 'EGLL', '36000', 'OBOKA2M OBOKA Z29 TORNU DCT ABNED L980 LOGAN', 1707495964]
['IGO211', 'A320/M-SDE3FGHIRWY/LB1', 'EDDF', 'EGLL', '38000', 'OBOKA Z29 TORNU DCT ABNED L980 LOGAN', 1707497942]
['BAW365', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EDDS', 'EGLL', '34000', 'VESID4B VESID Y127 TUDGA/N0419F340 Z114 ADENU L608 LIRSU DCT DENUT L608 LOGAN', 1707497046]
['EWG466', 'A320', 'EDDK', 'EGLL', '28000', 'NVO Y868 SOGRI L608 LOGAN ', 1707496352]
['VCP62W', 'B738/M-SDGIJ1LRWY/SB1', 'EGFF', 'EGLL', '13000', 'LEKCI P4 HAWFA L607 YORQI N21 CAWZE P2 SIRIC', 1707493807]
['QFA9', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'YPPH', 'EGLL', '34000', 'AVNEX N752 POKIP DCT 2607S11040E 2230S10555E 1852S10050E 1257S09357E 1042S09118E/N0501F360 0446S08501E 0224S08226E DCT APOVU DCT 0130S08131E DCT PIBOR DCT BIBGO DCT 1028N06722E/N0491F380 DCT UNRIV L516 KITAL P570 EMURU N563 SODEX DCT BOSEV L565 UKUVO G462 TUMAK L602 DAMUR/N0488F400 L602 TASMI UL602 GADSI UM860 SEPTU DCT VUSEB UM860 ODALI UL852 NEGEM/K0870F400 DCT ARGES/N0468F400 DCT DEGET DCT ABETI DCT RENKA DCT INBED DCT BOMBI DCT ADKUV DCT SOGRI DCT DENUT L608 SASKI/N0451F320 L608 LOGAN', 1707495726]
['BAW1P', 'A21N/M-VGDW/C', 'EHAM', 'EGLL', '24000', 'IDRID L980 LOGAN', 1707495214]
['EZY6KL', 'A20N/M-VGDW/C', 'EGCC', 'EGLL', '19000', 'SANBA N859 HON', 1707496145]
